Module	Entry Function	Relevant Properties
drivers-usb-serial-mos7720-ko_main0.c	main	3
drivers-usb-serial-mos7840-ko_main0.c	main	2
drivers-usb-serial-mxuport-ko_main0.c	main	3
drivers-usb-serial-navman-ko_main0.c	main	0
drivers-usb-serial-omninet-ko_main0.c	main	0
drivers-usb-serial-opticon-ko_main0.c	main	2
drivers-usb-serial-option-ko_main0.c	main	0
drivers-usb-serial-oti6858-ko_main0.c	main	1
drivers-usb-serial-pl2303-ko_main0.c	main	1
drivers-usb-serial-qcaux-ko_main0.c	main	0
drivers-usb-serial-qcserial-ko_main0.c	main	0
drivers-usb-serial-quatech2-ko_main0.c	main	2
drivers-usb-serial-safe_serial-ko_main0.c	main	1
drivers-usb-serial-sierra-ko_main0.c	main	2
drivers-usb-serial-spcp8x5-ko_main0.c	main	1
drivers-usb-serial-ssu100-ko_main0.c	main	1
drivers-usb-serial-symbolserial-ko_main0.c	main	1
drivers-usb-serial-ti_usb_3410_5052-ko_main0.c	main	2
drivers-usb-serial-usb_debug-ko_main0.c	main	0
drivers-usb-serial-usbserial-ko_main0.c	main	6
drivers-usb-serial-visor-ko_main0.c	main	0
drivers-usb-serial-whiteheat-ko_main0.c	main	1
drivers-usb-serial-wishbone-serial-ko_main0.c	main	0
drivers-usb-serial-xsens_mt-ko_main0.c	main	0
drivers-usb-storage-uas-ko_main0.c	main	3
drivers-usb-storage-ums-alauda-ko_main0.c	main	0
drivers-usb-storage-ums-cypress-ko_main0.c	main	0
drivers-usb-storage-ums-datafab-ko_main0.c	main	0
drivers-usb-storage-ums-eneub6250-ko_main0.c	main	1
drivers-usb-storage-ums-freecom-ko_main0.c	main	0
drivers-usb-storage-ums-isd200-ko_main0.c	main	0
drivers-usb-storage-ums-jumpshot-ko_main0.c	main	0
drivers-usb-storage-ums-karma-ko_main0.c	main	0
drivers-usb-storage-ums-onetouch-ko_main0.c	main	0
drivers-usb-storage-ums-realtek-ko_main0.c	main	1
drivers-usb-storage-ums-sddr09-ko_main0.c	main	0
drivers-usb-storage-ums-sddr55-ko_main0.c	main	0
drivers-usb-storage-ums-usbat-ko_main0.c	main	0
drivers-usb-storage-usb-storage-ko_main0.c	main	5
drivers-usb-usbip-usbip-core-ko_main0.c	main	0
drivers-usb-usbip-usbip-host-ko_main0.c	main	2
drivers-usb-usbip-vhci-hcd-ko_main0.c	main	0
drivers-usb-wusbcore-wusb-cbaf-ko_main0.c	main	1
drivers-uwb-hwa-rc-ko_main0.c	main	1
drivers-uwb-i1480-i1480-est-ko_main0.c	main	0
drivers-uwb-umc-ko_main0.c	main	1
drivers-uwb-whci-ko_main0.c	main	0
drivers-uwb-whc-rc-ko_main0.c	main	1
drivers-vfio-pci-vfio-pci-ko_main0.c	main	0
drivers-vfio-vfio_iommu_type1-ko_main0.c	main	1
drivers-vfio-vfio-ko_main0.c	main	3
drivers-vhost-vhost-ko_main0.c	main	0
drivers-vhost-vhost_net-ko_main0.c	main	1
drivers-vhost-vhost_scsi-ko_main0.c	main	2
drivers-video-backlight-adp8860_bl-ko_main0.c	main	1
drivers-video-backlight-adp8870_bl-ko_main0.c	main	1
drivers-video-backlight-ams369fg06-ko_main0.c	main	0
drivers-video-backlight-apple_bl-ko_main0.c	main	1
drivers-video-backlight-backlight-ko_main0.c	main	1
drivers-video-backlight-bd6107-ko_main0.c	main	1
drivers-video-backlight-cr_bllcd-ko_main0.c	main	0
drivers-video-backlight-da9052_bl-ko_main0.c	main	0
drivers-video-backlight-generic_bl-ko_main0.c	main	1
drivers-video-backlight-gpio_backlight-ko_main0.c	main	1
drivers-video-backlight-hx8357-ko_main0.c	main	0
drivers-video-backlight-ili922x-ko_main0.c	main	0
drivers-video-backlight-ili9320-ko_main0.c	main	0
drivers-video-backlight-kb3886_bl-ko_main0.c	main	1
drivers-video-backlight-l4f00242t03-ko_main0.c	main	0
drivers-video-backlight-lcd-ko_main0.c	main	1
drivers-video-backlight-ld9040-ko_main0.c	main	1
drivers-video-backlight-lm3533_bl-ko_main0.c	main	1
drivers-video-backlight-lm3630a_bl-ko_main0.c	main	1
drivers-video-backlight-lm3639_bl-ko_main0.c	main	0
drivers-video-backlight-lms283gf05-ko_main0.c	main	0
drivers-video-backlight-lms501kf03-ko_main0.c	main	0
drivers-video-backlight-lp855x_bl-ko_main0.c	main	1
drivers-video-backlight-ltv350qv-ko_main0.c	main	0
drivers-video-backlight-lv5207lp-ko_main0.c	main	1
drivers-video-backlight-ot200_bl-ko_main0.c	main	0
drivers-video-backlight-pcf50633-backlight-ko_main0.c	main	1
drivers-video-backlight-platform_lcd-ko_main0.c	main	0
drivers-video-backlight-pwm_bl-ko_main0.c	main	1
drivers-video-backlight-s6e63m0-ko_main0.c	main	0
drivers-video-backlight-tdo24m-ko_main0.c	main	0
drivers-video-backlight-tps65217_bl-ko_main0.c	main	1
drivers-video-backlight-vgg2432a4-ko_main0.c	main	0
drivers-video-backlight-wm831x_bl-ko_main0.c	main	1
drivers-video-console-fbcon-ko_main0.c	main	2
drivers-video-fbdev-arcfb-ko_main0.c	main	2
drivers-video-fbdev-arkfb-ko_main0.c	main	1
drivers-video-fbdev-aty-aty128fb-ko_main0.c	main	1
drivers-video-fbdev-aty-atyfb-ko_main0.c	main	3
drivers-video-fbdev-aty-radeonfb-ko_main0.c	main	2
drivers-video-fbdev-auo_k1900fb-ko_main0.c	main	0
drivers-video-fbdev-auo_k1901fb-ko_main0.c	main	0
drivers-video-fbdev-auo_k190x-ko_main0.c	main	1
drivers-video-fbdev-broadsheetfb-ko_main0.c	main	2
drivers-video-fbdev-carminefb-ko_main0.c	main	0
drivers-video-fbdev-cirrusfb-ko_main0.c	main	0
drivers-video-fbdev-clps711x-fb-ko_main0.c	main	0
drivers-video-fbdev-core-fb-ko_main0.c	main	3
drivers-video-fbdev-cyber2000fb-ko_main0.c	main	1
drivers-video-fbdev-geode-gx1fb-ko_main0.c	main	1
drivers-video-fbdev-geode-gxfb-ko_main0.c	main	0
drivers-video-fbdev-geode-lxfb-ko_main0.c	main	0
drivers-video-fbdev-goldfishfb-ko_main0.c	main	2
drivers-video-fbdev-hecubafb-ko_main0.c	main	1
drivers-video-fbdev-hgafb-ko_main0.c	main	1
drivers-video-fbdev-hyperv_fb-ko_main0.c	main	0
drivers-video-fbdev-i740fb-ko_main0.c	main	1
drivers-video-fbdev-intelfb-intelfb-ko_main0.c	main	1
drivers-video-fbdev-matrox-i2c-matroxfb-ko_main0.c	main	1
drivers-video-fbdev-matrox-matroxfb_base-ko_main0.c	main	3
drivers-video-fbdev-matrox-matroxfb_crtc2-ko_main0.c	main	0
drivers-video-fbdev-matrox-matroxfb_DAC1064-ko_main0.c	main	0
drivers-video-fbdev-matrox-matroxfb_g450-ko_main0.c	main	1
drivers-video-fbdev-matrox-matroxfb_maven-ko_main0.c	main	0
drivers-video-fbdev-mb862xx-mb862xxfb-ko_main0.c	main	1
drivers-video-fbdev-metronomefb-ko_main0.c	main	1
drivers-video-fbdev-n411-ko_main0.c	main	0
drivers-video-fbdev-neofb-ko_main0.c	main	0
drivers-video-fbdev-nvidia-nvidiafb-ko_main0.c	main	1
drivers-video-fbdev-ocfb-ko_main0.c	main	0
drivers-video-fbdev-pm2fb-ko_main0.c	main	0
drivers-video-fbdev-pm3fb-ko_main0.c	main	0
drivers-video-fbdev-riva-rivafb-ko_main0.c	main	1
drivers-video-fbdev-s1d13xxxfb-ko_main0.c	main	0
drivers-video-fbdev-s3fb-ko_main0.c	main	1
drivers-video-fbdev-savage-savagefb-ko_main0.c	main	1
drivers-video-fbdev-sis-sisfb-ko_main0.c	main	0
drivers-video-fbdev-sm501fb-ko_main0.c	main	1
drivers-video-fbdev-smscufx-ko_main0.c	main	4
drivers-video-fbdev-sstfb-ko_main0.c	main	0
drivers-video-fbdev-tdfxfb-ko_main0.c	main	0
drivers-video-fbdev-tmiofb-ko_main0.c	main	1
drivers-video-fbdev-tridentfb-ko_main0.c	main	0
drivers-video-fbdev-udlfb-ko_main0.c	main	4
drivers-video-fbdev-uvesafb-ko_main0.c	main	1
drivers-video-fbdev-vermilion-crvml-ko_main0.c	main	0
drivers-video-fbdev-vermilion-vmlfb-ko_main0.c	main	1
drivers-video-fbdev-vfb-ko_main0.c	main	0
drivers-video-fbdev-vga16fb-ko_main0.c	main	0
drivers-video-fbdev-via-viafb-ko_main0.c	main	2
drivers-video-fbdev-vt8623fb-ko_main0.c	main	1
drivers-video-fbdev-xen-fbfront-ko_main0.c	main	2
drivers-virtio-virtio_balloon-ko_main0.c	main	1
drivers-virtio-virtio-ko_main0.c	main	1
drivers-virtio-virtio_mmio-ko_main0.c	main	2
drivers-virtio-virtio_pci-ko_main0.c	main	0
drivers-vme-boards-vme_vmivme7805-ko_main0.c	main	0
drivers-vme-bridges-vme_ca91cx42-ko_main0.c	main	1
drivers-vme-bridges-vme_tsi148-ko_main0.c	main	2
drivers-w1-masters-ds1wm-ko_main0.c	main	2
drivers-w1-masters-ds2482-ko_main0.c	main	0
drivers-w1-masters-ds2490-ko_main0.c	main	2
drivers-w1-masters-matrox_w1-ko_main0.c	main	0
drivers-w1-masters-mxc_w1-ko_main0.c	main	0
drivers-w1-masters-w1-gpio-ko_main0.c	main	0
drivers-w1-slaves-w1_bq27000-ko_main0.c	main	1
drivers-w1-slaves-w1_ds2406-ko_main0.c	main	0
drivers-w1-slaves-w1_ds2408-ko_main0.c	main	1
drivers-w1-slaves-w1_ds2413-ko_main0.c	main	0
drivers-w1-slaves-w1_ds2423-ko_main0.c	main	0
drivers-w1-slaves-w1_ds2431-ko_main0.c	main	0
drivers-w1-slaves-w1_ds2433-ko_main0.c	main	0
drivers-w1-slaves-w1_ds2760-ko_main0.c	main	0
drivers-w1-slaves-w1_ds2780-ko_main0.c	main	0
drivers-w1-slaves-w1_ds2781-ko_main0.c	main	0
drivers-w1-slaves-w1_ds28e04-ko_main0.c	main	0
drivers-w1-slaves-w1_smem-ko_main0.c	main	0
drivers-w1-slaves-w1_therm-ko_main0.c	main	0
drivers-w1-wire-ko_main0.c	main	2
drivers-watchdog-acquirewdt-ko_main0.c	main	1
drivers-watchdog-advantechwdt-ko_main0.c	main	0
drivers-watchdog-alim1535_wdt-ko_main0.c	main	1
drivers-watchdog-alim7101_wdt-ko_main0.c	main	1
drivers-watchdog-cpu5wdt-ko_main0.c	main	1
drivers-watchdog-da9052_wdt-ko_main0.c	main	0
drivers-watchdog-dw_wdt-ko_main0.c	main	2
drivers-watchdog-eurotechwdt-ko_main0.c	main	2
drivers-watchdog-f71808e_wdt-ko_main0.c	main	2
drivers-watchdog-geodewdt-ko_main0.c	main	1
drivers-watchdog-hpwdt-ko_main0.c	main	0
drivers-watchdog-i6300esb-ko_main0.c	main	1
drivers-watchdog-ib700wdt-ko_main0.c	main	2
drivers-watchdog-ibmasr-ko_main0.c	main	1
drivers-watchdog-ie6xx_wdt-ko_main0.c	main	1
drivers-watchdog-imgpdc_wdt-ko_main0.c	main	0
drivers-watchdog-it8712f_wdt-ko_main0.c	main	0
drivers-watchdog-it87_wdt-ko_main0.c	main	1
drivers-watchdog-iTCO_vendor_support-ko_main0.c	main	0
drivers-watchdog-iTCO_wdt-ko_main0.c	main	1
drivers-watchdog-kempld_wdt-ko_main0.c	main	0
drivers-watchdog-machzwd-ko_main0.c	main	2
drivers-watchdog-mena21_wdt-ko_main0.c	main	1
drivers-watchdog-menf21bmc_wdt-ko_main0.c	main	0
drivers-watchdog-nv_tco-ko_main0.c	main	1
drivers-watchdog-of_xilinx_wdt-ko_main0.c	main	1
drivers-watchdog-pc87413_wdt-ko_main0.c	main	2
drivers-watchdog-pcwd_pci-ko_main0.c	main	1
drivers-watchdog-pcwd_usb-ko_main0.c	main	3
drivers-watchdog-retu_wdt-ko_main0.c	main	0
drivers-watchdog-rn5t618_wdt-ko_main0.c	main	0
drivers-watchdog-sbc60xxwdt-ko_main0.c	main	1
drivers-watchdog-sbc_epx_c3-ko_main0.c	main	1
drivers-watchdog-sbc_fitpc2_wdt-ko_main0.c	main	1
drivers-watchdog-sc1200wdt-ko_main0.c	main	1
drivers-watchdog-sch311x_wdt-ko_main0.c	main	1
drivers-watchdog-smsc37b787_wdt-ko_main0.c	main	2
drivers-watchdog-softdog-ko_main0.c	main	0
drivers-watchdog-sp5100_tco-ko_main0.c	main	1
drivers-watchdog-tegra_wdt-ko_main0.c	main	0
drivers-watchdog-via_wdt-ko_main0.c	main	0
drivers-watchdog-w83627hf_wdt-ko_main0.c	main	0
drivers-watchdog-w83877f_wdt-ko_main0.c	main	1
drivers-watchdog-w83977f_wdt-ko_main0.c	main	2
drivers-watchdog-wafer5823wdt-ko_main0.c	main	1
drivers-watchdog-wdt_pci-ko_main0.c	main	3
drivers-watchdog-wm831x_wdt-ko_main0.c	main	1
drivers-watchdog-xen_wdt-ko_main0.c	main	1
drivers-xen-tmem-ko_main0.c	main	0
drivers-xen-xen-acpi-processor-ko_main0.c	main	2
drivers-xen-xen-evtchn-ko_main0.c	main	3
drivers-xen-xenfs-xenfs-ko_main0.c	main	0
drivers-xen-xen-gntalloc-ko_main0.c	main	1
drivers-xen-xen-gntdev-ko_main0.c	main	1
drivers-xen-xen-pciback-xen-pciback-ko_main0.c	main	2
drivers-xen-xen-privcmd-ko_main0.c	main	0
drivers-xen-xen-scsiback-ko_main0.c	main	3
fs-9p-9p-ko_main0.c	main	1
fs-adfs-adfs-ko_main0.c	main	1
fs-affs-affs-ko_main0.c	main	2
fs-afs-kafs-ko_main0.c	main	0
fs-autofs4-autofs4-ko_main0.c	main	0
fs-bfs-bfs-ko_main0.c	main	1
fs-binfmt_misc-ko_main0.c	main	2
fs-binfmt_script-ko_main0.c	main	0
fs-ceph-ceph-ko_main0.c	main	3
fs-cifs-cifs-ko_main0.c	main	4
fs-coda-coda-ko_main0.c	main	3
fs-configfs-configfs-ko_main0.c	main	0
fs-cramfs-cramfs-ko_main0.c	main	1
fs-ecryptfs-ecryptfs-ko_main0.c	main	1
fs-efivarfs-efivarfs-ko_main0.c	main	0
fs-efs-efs-ko_main0.c	main	0
fs-f2fs-f2fs-ko_main0.c	main	4
fs-fat-msdos-ko_main0.c	main	1
fs-fat-vfat-ko_main0.c	main	2
fs-fuse-cuse-ko_main0.c	main	2
fs-fuse-fuse-ko_main0.c	main	2
fs-hfsplus-hfsplus-ko_main0.c	main	2
fs-mbcache-ko_main0.c	main	1
fs-ncpfs-ncpfs-ko_main0.c	main	2
fs-nfs-blocklayout-blocklayoutdriver-ko_main0.c	main	2
fs-nfs_common-grace-ko_main0.c	main	1
fs-nfs_common-nfs_acl-ko_main0.c	main	0
fs-nfs-filelayout-nfs_layout_nfsv41_files-ko_main0.c	main	1
fs-nfs-flexfilelayout-nfs_layout_flexfiles-ko_main0.c	main	1
fs-nfs-nfs-ko_main0.c	main	1
fs-nfs-nfsv2-ko_main0.c	main	0
fs-nfs-nfsv3-ko_main0.c	main	0
fs-nfs-nfsv4-ko_main0.c	main	4
fs-nilfs2-nilfs2-ko_main0.c	main	3
fs-nls-mac-celtic-ko_main0.c	main	0
fs-nls-mac-centeuro-ko_main0.c	main	0
fs-nls-mac-croatian-ko_main0.c	main	0
fs-nls-mac-cyrillic-ko_main0.c	main	0
fs-nls-mac-gaelic-ko_main0.c	main	0
fs-nls-mac-greek-ko_main0.c	main	0
fs-nls-mac-iceland-ko_main0.c	main	0
fs-nls-mac-inuit-ko_main0.c	main	0
fs-nls-mac-romanian-ko_main0.c	main	0
fs-nls-mac-roman-ko_main0.c	main	0
fs-nls-mac-turkish-ko_main0.c	main	0
fs-nls-nls_ascii-ko_main0.c	main	0
fs-nls-nls_cp1250-ko_main0.c	main	0
fs-nls-nls_cp1251-ko_main0.c	main	0
fs-nls-nls_cp1255-ko_main0.c	main	0
fs-nls-nls_cp437-ko_main0.c	main	0
fs-nls-nls_cp737-ko_main0.c	main	0
fs-nls-nls_cp775-ko_main0.c	main	0
fs-nls-nls_cp850-ko_main0.c	main	0
fs-nls-nls_cp852-ko_main0.c	main	0
fs-nls-nls_cp855-ko_main0.c	main	0
fs-nls-nls_cp857-ko_main0.c	main	0
fs-nls-nls_cp860-ko_main0.c	main	0
fs-nls-nls_cp861-ko_main0.c	main	0
fs-nls-nls_cp862-ko_main0.c	main	0
fs-nls-nls_cp863-ko_main0.c	main	0
fs-nls-nls_cp864-ko_main0.c	main	0
fs-nls-nls_cp865-ko_main0.c	main	0
fs-nls-nls_cp866-ko_main0.c	main	0
fs-nls-nls_cp869-ko_main0.c	main	0
fs-nls-nls_cp874-ko_main0.c	main	0
fs-nls-nls_cp932-ko_main0.c	main	0
fs-nls-nls_cp936-ko_main0.c	main	0
fs-nls-nls_cp949-ko_main0.c	main	0
fs-nls-nls_cp950-ko_main0.c	main	0
fs-nls-nls_euc-jp-ko_main0.c	main	0
fs-nls-nls_iso8859-13-ko_main0.c	main	0
fs-nls-nls_iso8859-14-ko_main0.c	main	0
fs-nls-nls_iso8859-15-ko_main0.c	main	0
fs-nls-nls_iso8859-1-ko_main0.c	main	0
fs-nls-nls_iso8859-2-ko_main0.c	main	0
fs-nls-nls_iso8859-3-ko_main0.c	main	0
fs-nls-nls_iso8859-4-ko_main0.c	main	0
fs-nls-nls_iso8859-5-ko_main0.c	main	0
fs-nls-nls_iso8859-6-ko_main0.c	main	0
fs-nls-nls_iso8859-7-ko_main0.c	main	0
fs-nls-nls_iso8859-9-ko_main0.c	main	0
fs-nls-nls_koi8-r-ko_main0.c	main	0
fs-nls-nls_koi8-ru-ko_main0.c	main	0
fs-nls-nls_koi8-u-ko_main0.c	main	0
fs-nls-nls_utf8-ko_main0.c	main	0
fs-ocfs2-ocfs2_stackglue-ko_main0.c	main	0
fs-overlayfs-overlay-ko_main0.c	main	0
fs-pstore-ramoops-ko_main0.c	main	0
fs-qnx4-qnx4-ko_main0.c	main	0
fs-qnx6-qnx6-ko_main0.c	main	0
fs-quota-quota_v1-ko_main0.c	main	0
fs-quota-quota_v2-ko_main0.c	main	1
fs-sysv-sysv-ko_main0.c	main	0
kernel-backtracetest-ko_main0.c	main	0
kernel-configs-ko_main0.c	main	0
kernel-locking-locktorture-ko_main0.c	main	3
kernel-rcu-rcutorture-ko_main0.c	main	4
kernel-time-test_udelay-ko_main0.c	main	1
kernel-torture-ko_main0.c	main	1
kernel-trace-ring_buffer_benchmark-ko_main0.c	main	0
lib-cpu-notifier-error-inject-ko_main0.c	main	0
lib-interval_tree_test-ko_main0.c	main	0
lib-libcrc32c-ko_main0.c	main	0
lib-memory-notifier-error-inject-ko_main0.c	main	0
lib-notifier-error-inject-ko_main0.c	main	0
lib-percpu_test-ko_main0.c	main	0
lib-pm-notifier-error-inject-ko_main0.c	main	0
lib-raid6-raid6_pq-ko_main0.c	main	0
lib-rbtree_test-ko_main0.c	main	0
lib-test_bpf-ko_main0.c	main	0
lib-test_firmware-ko_main0.c	main	1
lib-test-hexdump-ko_main0.c	main	0
lib-test_module-ko_main0.c	main	0
lib-test-string_helpers-ko_main0.c	main	0
lib-test_user_copy-ko_main0.c	main	0
lib-ts_bm-ko_main0.c	main	0
lib-ts_fsm-ko_main0.c	main	0
lib-ts_kmp-ko_main0.c	main	0
lib-xz-xz_dec_test-ko_main0.c	main	1
mm-hwpoison-inject-ko_main0.c	main	0
mm-kmemleak-test-ko_main0.c	main	1
mm-zbud-ko_main0.c	main	1
mm-zsmalloc-ko_main0.c	main	2
net-8021q-8021q-ko_main0.c	main	1
net-802-fddi-ko_main0.c	main	0
net-802-psnap-ko_main0.c	main	0
net-9p-9pnet-ko_main0.c	main	0
net-9p-9pnet_rdma-ko_main0.c	main	1
net-9p-9pnet_virtio-ko_main0.c	main	2
net-appletalk-appletalk-ko_main0.c	main	1
net-atm-br2684-ko_main0.c	main	4
net-atm-clip-ko_main0.c	main	4
net-atm-lec-ko_main0.c	main	3
net-atm-mpoa-ko_main0.c	main	2
net-atm-pppoatm-ko_main0.c	main	2
net-bluetooth-bluetooth_6lowpan-ko_main0.c	main	5
net-bluetooth-bluetooth-ko_main0.c	main	5
net-bluetooth-bnep-bnep-ko_main0.c	main	0
net-bluetooth-cmtp-cmtp-ko_main0.c	main	0
net-bluetooth-hidp-hidp-ko_main0.c	main	1
net-bluetooth-rfcomm-rfcomm-ko_main0.c	main	0
net-bridge-bridge-ko_main0.c	main	3
net-bridge-br_netfilter-ko_main0.c	main	0
net-bridge-netfilter-ebt_802_3-ko_main0.c	main	0
net-bridge-netfilter-ebtable_broute-ko_main0.c	main	0
net-bridge-netfilter-ebtable_filter-ko_main0.c	main	0
net-bridge-netfilter-ebtable_nat-ko_main0.c	main	0
net-bridge-netfilter-ebtables-ko_main0.c	main	4
net-bridge-netfilter-ebt_among-ko_main0.c	main	0
net-bridge-netfilter-ebt_arp-ko_main0.c	main	0
net-bridge-netfilter-ebt_arpreply-ko_main0.c	main	0
net-bridge-netfilter-ebt_dnat-ko_main0.c	main	0
net-bridge-netfilter-ebt_ip6-ko_main0.c	main	0
net-bridge-netfilter-ebt_ip-ko_main0.c	main	0
net-bridge-netfilter-ebt_limit-ko_main0.c	main	0
net-bridge-netfilter-ebt_log-ko_main0.c	main	0
net-bridge-netfilter-ebt_mark-ko_main0.c	main	0
net-bridge-netfilter-ebt_mark_m-ko_main0.c	main	0
net-bridge-netfilter-ebt_nflog-ko_main0.c	main	0
net-bridge-netfilter-ebt_pkttype-ko_main0.c	main	0
net-bridge-netfilter-ebt_redirect-ko_main0.c	main	0
net-bridge-netfilter-ebt_snat-ko_main0.c	main	0
net-bridge-netfilter-ebt_stp-ko_main0.c	main	0
net-bridge-netfilter-ebt_vlan-ko_main0.c	main	0
net-bridge-netfilter-nf_log_bridge-ko_main0.c	main	0
net-bridge-netfilter-nf_tables_bridge-ko_main0.c	main	0
net-bridge-netfilter-nft_meta_bridge-ko_main0.c	main	0
net-bridge-netfilter-nft_reject_bridge-ko_main0.c	main	0
net-caif-caif-ko_main0.c	main	4
net-caif-caif_socket-ko_main0.c	main	4
net-caif-caif_usb-ko_main0.c	main	1
net-caif-chnl_net-ko_main0.c	main	0
net-can-can-bcm-ko_main0.c	main	1
net-can-can-gw-ko_main0.c	main	0
net-can-can-ko_main0.c	main	4
net-can-can-raw-ko_main0.c	main	1
net-ceph-libceph-ko_main0.c	main	0
net-core-drop_monitor-ko_main0.c	main	3
net-core-pktgen-ko_main0.c	main	4
net-dccp-dccp_diag-ko_main0.c	main	0
net-dccp-dccp_ipv4-ko_main0.c	main	2
net-dccp-dccp_ipv6-ko_main0.c	main	2
net-dccp-dccp_probe-ko_main0.c	main	1
net-decnet-decnet-ko_main0.c	main	3
net-decnet-netfilter-dn_rtmsg-ko_main0.c	main	0
net-dns_resolver-dns_resolver-ko_main0.c	main	0
net-dsa-dsa_core-ko_main0.c	main	1
net-hsr-hsr-ko_main0.c	main	2
net-ieee802154-6lowpan-ieee802154_6lowpan-ko_main0.c	main	1
net-ieee802154-ieee802154-ko_main0.c	main	0
net-ieee802154-ieee802154_socket-ko_main0.c	main	3
net-ipv4-ah4-ko_main0.c	main	0
net-ipv4-esp4-ko_main0.c	main	1
net-ipv4-fou-ko_main0.c	main	1
net-ipv4-geneve-ko_main0.c	main	1
net-ipv4-gre-ko_main0.c	main	1
net-ipv4-inet_diag-ko_main0.c	main	1
net-ipv4-ipcomp-ko_main0.c	main	0
net-ipv4-ip_gre-ko_main0.c	main	1
net-ipv4-ipip-ko_main0.c	main	1
net-ipv4-ip_vti-ko_main0.c	main	1
net-ipv4-netfilter-arptable_filter-ko_main0.c	main	0
net-ipv4-netfilter-arp_tables-ko_main0.c	main	2
net-ipv4-netfilter-arpt_mangle-ko_main0.c	main	0
net-ipv4-netfilter-iptable_filter-ko_main0.c	main	0
net-ipv4-netfilter-iptable_mangle-ko_main0.c	main	0
net-ipv4-netfilter-iptable_nat-ko_main0.c	main	0
net-ipv4-netfilter-iptable_raw-ko_main0.c	main	0
net-ipv4-netfilter-iptable_security-ko_main0.c	main	0
net-ipv4-netfilter-ip_tables-ko_main0.c	main	2
net-ipv4-netfilter-ipt_ah-ko_main0.c	main	0
net-ipv4-netfilter-ipt_CLUSTERIP-ko_main0.c	main	1
net-ipv4-netfilter-ipt_ECN-ko_main0.c	main	0
net-ipv4-netfilter-ipt_MASQUERADE-ko_main0.c	main	0
net-ipv4-netfilter-ipt_REJECT-ko_main0.c	main	0
net-ipv4-netfilter-ipt_rpfilter-ko_main0.c	main	0
net-ipv4-netfilter-ipt_SYNPROXY-ko_main0.c	main	0
net-ipv4-netfilter-nf_conntrack_ipv4-ko_main0.c	main	1
net-ipv4-netfilter-nf_defrag_ipv4-ko_main0.c	main	0
net-ipv4-netfilter-nf_log_arp-ko_main0.c	main	0
net-ipv4-netfilter-nf_log_ipv4-ko_main0.c	main	0
net-ipv4-netfilter-nf_nat_h323-ko_main0.c	main	0
net-ipv4-netfilter-nf_nat_ipv4-ko_main0.c	main	0
net-ipv4-netfilter-nf_nat_masquerade_ipv4-ko_main0.c	main	0
net-ipv4-netfilter-nf_nat_pptp-ko_main0.c	main	0
net-ipv4-netfilter-nf_nat_proto_gre-ko_main0.c	main	0
net-ipv4-netfilter-nf_nat_snmp_basic-ko_main0.c	main	0
net-ipv4-netfilter-nf_tables_arp-ko_main0.c	main	0
net-ipv4-netfilter-nf_tables_ipv4-ko_main0.c	main	0
net-ipv4-netfilter-nft_chain_nat_ipv4-ko_main0.c	main	0
net-ipv4-netfilter-nft_chain_route_ipv4-ko_main0.c	main	0
net-ipv4-netfilter-nft_masq_ipv4-ko_main0.c	main	0
net-ipv4-netfilter-nft_redir_ipv4-ko_main0.c	main	0
net-ipv4-netfilter-nft_reject_ipv4-ko_main0.c	main	0
net-ipv4-tcp_bic-ko_main0.c	main	0
net-ipv4-tcp_cubic-ko_main0.c	main	0
net-ipv4-tcp_dctcp-ko_main0.c	main	0
net-ipv4-tcp_diag-ko_main0.c	main	0
net-ipv4-tcp_highspeed-ko_main0.c	main	0
net-ipv4-tcp_htcp-ko_main0.c	main	0
net-ipv4-tcp_hybla-ko_main0.c	main	0
net-ipv4-tcp_illinois-ko_main0.c	main	0
net-ipv4-tcp_lp-ko_main0.c	main	0
net-ipv4-tcp_probe-ko_main0.c	main	1
net-ipv4-tcp_scalable-ko_main0.c	main	0
net-ipv4-tcp_vegas-ko_main0.c	main	0
net-ipv4-tcp_veno-ko_main0.c	main	0
net-ipv4-tcp_westwood-ko_main0.c	main	0
net-ipv4-tcp_yeah-ko_main0.c	main	0
net-ipv4-tunnel4-ko_main0.c	main	0
net-ipv4-udp_diag-ko_main0.c	main	1
net-ipv4-xfrm4_mode_beet-ko_main0.c	main	0
net-ipv4-xfrm4_mode_transport-ko_main0.c	main	0
net-ipv4-xfrm4_mode_tunnel-ko_main0.c	main	0
net-ipv4-xfrm4_tunnel-ko_main0.c	main	0
net-ipv6-ah6-ko_main0.c	main	0
net-ipv6-esp6-ko_main0.c	main	0
net-ipv6-ip6_gre-ko_main0.c	main	3
net-ipv6-ip6_tunnel-ko_main0.c	main	3
net-ipv6-ip6_vti-ko_main0.c	main	3
net-ipv6-ipcomp6-ko_main0.c	main	0
net-ipv6-mip6-ko_main0.c	main	1
net-ipv6-netfilter-ip6table_filter-ko_main0.c	main	0
net-ipv6-netfilter-ip6table_mangle-ko_main0.c	main	0
net-ipv6-netfilter-ip6table_nat-ko_main0.c	main	0
net-ipv6-netfilter-ip6table_raw-ko_main0.c	main	0
net-ipv6-netfilter-ip6table_security-ko_main0.c	main	0
net-ipv6-netfilter-ip6_tables-ko_main0.c	main	2
net-ipv6-netfilter-ip6t_ah-ko_main0.c	main	0
net-ipv6-netfilter-ip6t_eui64-ko_main0.c	main	0
